Codigo,DESCRICAO,Classificação,Caso
Y252,"Contato com material explosivo, intenção não determinada - escolas, outras instituições e áreas de administração pública",Outros,0
Y253,"Contato com material explosivo, intenção não determinada - área para a prática de esportes e atletismo",Outros,0
Y254,"Contato com material explosivo, intenção não determinada - rua e estrada",Outros,0
Y255,"Contato com material explosivo, intenção não determinada - áreas de comércio e de serviços",Outros,0
Y256,"Contato com material explosivo, intenção não determinada - áreas industriais e em construção",Outros,0
Y257,"Contato com material explosivo, intenção não determinada - fazenda",Outros,0
Y258,"Contato com material explosivo, intenção não determinada - outros locais especificados",Outros,0
Y259,"Contato com material explosivo, intenção não determinada - local não especificado",Outros,0
Y260,"Exposição a fumaça, fogo e chamas, intenção não determinada - residência",Outros,0
Y261,"Exposição a fumaça, fogo e chamas, intenção não determinada - habitação coletiva",Outros,0
Y262,"Exposição a fumaça, fogo e chamas, intenção não determinada - escolas, outras instituições e áreas de administração pública",Outros,0
Y263,"Exposição a fumaça, fogo e chamas, intenção não determinada - área para a prática de esportes e atletismo",Outros,0
Y264,"Exposição a fumaça, fogo e chamas, intenção não determinada - rua e estrada",Outros,0
Y265,"Exposição a fumaça, fogo e chamas, intenção não determinada - áreas de comércio e de serviços",Outros,0
Y266,"Exposição a fumaça, fogo e chamas, intenção não determinada - áreas industriais e em construção",Outros,0
Y267,"Exposição a fumaça, fogo e chamas, intenção não determinada - fazenda",Outros,0
Y268,"Exposição a fumaça, fogo e chamas, intenção não determinada - outros locais especificados",Outros,0
Y269,"Exposição a fumaça, fogo e chamas, intenção não determinada - local não especificado",Outros,0
Y270,"Exposição a vapor de água, gases ou objetos quentes, intenção não determinada - residência",Outros,0
Y271,"Exposição a vapor de água, gases ou objetos quentes, intenção não determinada - habitação coletiva",Outros,0
Y272,"Exposição a vapor de água, gases ou objetos quentes, intenção não determinada - escolas, outras instituições e áreas de administração pública",Outros,0
Y273,"Exposição a vapor de água, gases ou objetos quentes, intenção não determinada - área para a prática de esportes e atletismo",Outros,0
Y274,"Exposição a vapor de água, gases ou objetos quentes, intenção não determinada - rua e estrada",Outros,0
Y275,"Exposição a vapor de água, gases ou objetos quentes, intenção não determinada - áreas de comércio e de serviços",Outros,0
Y276,"Exposição a vapor de água, gases ou objetos quentes, intenção não determinada - áreas industriais e em construção",Outros,0
Y277,"Exposição a vapor de água, gases ou objetos quentes, intenção não determinada - fazenda",Outros,0
Y278,"Exposição a vapor de água, gases ou objetos quentes, intenção não determinada - outros locais especificados",Outros,0
Y279,"Exposição a vapor de água, gases ou objetos quentes, intenção não determinada - local não especificado",Outros,0
Y280,"Contato com objeto cortante ou penetrante, intenção não determinada - residência",Outros,0
Y281,"Contato com objeto cortante ou penetrante, intenção não determinada - habitação coletiva",Outros,0
Y282,"Contato com objeto cortante ou penetrante, intenção não determinada - escolas, outras instituições e áreas de administração pública",Outros,0
Y283,"Contato com objeto cortante ou penetrante, intenção não determinada - área para a prática de esportes e atletismo",Outros,0
Y284,"Contato com objeto cortante ou penetrante, intenção não determinada - rua e estrada",Outros,0
Y285,"Contato com objeto cortante ou penetrante, intenção não determinada - áreas de comércio e de serviços",Outros,0
Y286,"Contato com objeto cortante ou penetrante, intenção não determinada - áreas industriais e em construção",Outros,0
Y287,"Contato com objeto cortante ou penetrante, intenção não determinada - fazenda",Outros,0
Y288,"Contato com objeto cortante ou penetrante, intenção não determinada - outros locais especificados",Outros,0
Y289,"Contato com objeto cortante ou penetrante, intenção não determinada - local não especificado",Outros,0
Y290,"Contato com objeto contundente, intenção não determinada - residência",Outros,0
Y291,"Contato com objeto contundente, intenção não determinada - habitação coletiva",Outros,0
Y292,"Contato com objeto contundente, intenção não determinada - escolas, outras instituições e áreas de administração pública",Outros,0
Y293,"Contato com objeto contundente, intenção não determinada - área para a prática de esportes e atletismo",Outros,0
Y294,"Contato com objeto contundente, intenção não determinada - rua e estrada",Outros,0
Y295,"Contato com objeto contundente, intenção não determinada - áreas de comércio e de serviços",Outros,0
Y296,"Contato com objeto contundente, intenção não determinada - áreas industriais e em construção",Outros,0
Y297,"Contato com objeto contundente, intenção não determinada - fazenda",Outros,0
Y298,"Contato com objeto contundente, intenção não determinada - outros locais especificados",Outros,0
Y299,"Contato com objeto contundente, intenção não determinada - local não especificado",Outros,0
Y300,"Queda, salto ou empurrado de um lugar elevado, intenção não determinada - residência",Outros,0
Y301,"Queda, salto ou empurrado de um lugar elevado, intenção não determinada - habitação coletiva",Outros,0
Y302,"Queda, salto ou empurrado de um lugar elevado, intenção não determinada - escolas, outras instituições e áreas de administração pública",Outros,0
Y303,"Queda, salto ou empurrado de um lugar elevado, intenção não determinada - área para a prática de esportes e atletismo",Outros,0
Y304,"Queda, salto ou empurrado de um lugar elevado, intenção não determinada - rua e estrada",Outros,0
Y305,"Queda, salto ou empurrado de um lugar elevado, intenção não determinada - áreas de comércio e de serviços",Outros,0
Y306,"Queda, salto ou empurrado de um lugar elevado, intenção não determinada - áreas industriais e em construção",Outros,0
Y307,"Queda, salto ou empurrado de um lugar elevado, intenção não determinada - fazenda",Outros,0
Y308,"Queda, salto ou empurrado de um lugar elevado, intenção não determinada - outros locais especificados",Outros,0
Y309,"Queda, salto ou empurrado de um lugar elevado, intenção não determinada - local não especificado",Outros,0
Y310,"Queda, permanência ou corrida diante de um objeto em movimento, intenção não determinada - residência",Outros,0
Y311,"Queda, permanência ou corrida diante de um objeto em movimento, intenção não determinada - habitação coletiva",Outros,0
Y312,"Queda, permanência ou corrida diante de um objeto em movimento, intenção não determinada - escolas, outras instituições e áreas de administração pública",Outros,0
Y313,"Queda, permanência ou corrida diante de um objeto em movimento, intenção não determinada - área para a prática de esportes e atletismo",Outros,0
Y314,"Queda, permanência ou corrida diante de um objeto em movimento, intenção não determinada - rua e estrada",Outros,0
Y315,"Queda, permanência ou corrida diante de um objeto em movimento, intenção não determinada - áreas de comércio e de serviços",Outros,0
Y316,"Queda, permanência ou corrida diante de um objeto em movimento, intenção não determinada - áreas industriais e em construção",Outros,0
Y317,"Queda, permanência ou corrida diante de um objeto em movimento, intenção não determinada - fazenda",Outros,0
Y318,"Queda, permanência ou corrida diante de um objeto em movimento, intenção não determinada - outros locais especificados",Outros,0
Y319,"Queda, permanência ou corrida diante de um objeto em movimento, intenção não determinada - local não especificado",Outros,0
Y320,"Impacto de um veículo a motor, intenção não determinada - residência",Outros,0
Y321,"Impacto de um veículo a motor, intenção não determinada - habitação coletiva",Outros,0
Y322,"Impacto de um veículo a motor, intenção não determinada - escolas, outras instituições e áreas de administração pública",Outros,0
Y323,"Impacto de um veículo a motor, intenção não determinada - área para a prática de esportes e atletismo",Outros,0
Y324,"Impacto de um veículo a motor, intenção não determinada - rua e estrada",Outros,0
Y325,"Impacto de um veículo a motor, intenção não determinada - áreas de comércio e de serviços",Outros,0
Y326,"Impacto de um veículo a motor, intenção não determinada - áreas industriais e em construção",Outros,0
Y327,"Impacto de um veículo a motor, intenção não determinada - fazenda",Outros,0
Y328,"Impacto de um veículo a motor, intenção não determinada - outros locais especificados",Outros,0
